qtr  clock   playerid    playername  description passing_yds rushing_yds receiving_yds   receiving_rec   passing_tds rushing_tds receiving_tds
1	14:02	00-0026144	D.McFadden	(14:02) (Shotgun) D.McFadden left end to OAK 21 for 2 yards (K.Conner).	0	2	0	0	0	0	0
1	13:58	00-0020531	D.Brees	(13:58) (Shotgun) D.Brees pass deep left to K.Stills pushed ob at NO 41 for 16 yards (L.Hall). Pass 16, YAC 0	16	0	0	0	0	0	0
1	13:58	00-0030085	K.Stills	(13:58) (Shotgun) D.Brees pass deep left to K.Stills pushed ob at NO 41 for 16 yards (L.Hall). Pass 16, YAC 0	0	0	16	1	0	0	0
1	13:52	00-0023459	A.Rodgers	(13:52) (No Huddle, Shotgun) A.Rodgers pass deep right to J.Nelson to PHI 9 for 64 yards (B.Fletcher).	64	0	0	0	0	0	0
1	13:52	00-0026176	J.Nelson	(13:52) (No Huddle, Shotgun) A.Rodgers pass deep right to J.Nelson to PHI 9 for 64 yards (B.Fletcher).	0	0	64	1	0	0	0
1	13:50	00-0020679	S.Hill	(13:50) (Shotgun) S.Hill pass deep right to K.Britt to DEN 40 for 33 yards (A.Talib).	33	0	0	0	0	0	0
1	13:50	00-0027006	K.Britt	(13:50) (Shotgun) S.Hill pass deep right to K.Britt to DEN 40 for 33 yards (A.Talib).	0	0	33	1	0	0	0
1	13:50	00-0021206	J.McCown	(13:50) (Shotgun) J.McCown pass short right to V.Jackson ran ob at WAS 14 for 16 yards [K.Robinson].	16	0	0	0	0	0	0
1	13:50	00-0023496	V.Jackson	(13:50) (Shotgun) J.McCown pass short right to V.Jackson ran ob at WAS 14 for 16 yards [K.Robinson].	0	0	16	1	0	0	0
1	13:49	00-0029701	R.Tannehill	(13:49) (Shotgun) R.Tannehill pass short left to J.Landry ran ob at MIA 37 for 10 yards (N.Robey).	10	0	0	0	0	0	0
1	13:49	00-0031382	J.Landry	(13:49) (Shotgun) R.Tannehill pass short left to J.Landry ran ob at MIA 37 for 10 yards (N.Robey).	0	0	10	1	0	0	0
1	13:45	00-0030496	L.Bell	(13:45) L.Bell left guard to TEN 37 for 19 yards (G.Wilson).	0	19	0	0	0	0	0
1	13:43	00-0026143	M.Ryan	(13:43) (Shotgun) M.Ryan pass short right to R.White to ATL 29 for 3 yards (T.Davis).	3	0	0	0	0	0	0
1	13:43	00-0023462	R.White	(13:43) (Shotgun) M.Ryan pass short right to R.White to ATL 29 for 3 yards (T.Davis).	0	0	3	1	0	0	0
1	13:41	00-0025430	D.Stanton	(13:41) D.Stanton pass short right to T.Niklas to ARI 36 for 5 yards (C.Vaughn).	5	0	0	0	0	0	0
1	13:41	00-0031044	T.Niklas	(13:41) D.Stanton pass short right to T.Niklas to ARI 36 for 5 yards (C.Vaughn).	0	0	5	1	0	0	0
1	13:40	00-0027966	M.Ingram	(13:40) M.Ingram left tackle pushed ob at NO 44 for 3 yards (R.Nelson; A.Jones).	0	3	0	0	0	0	0
1	13:33	00-0029668	A.Luck	(13:33) (Shotgun) A.Luck pass short right to A.Bradshaw to IND 27 for 2 yards (D.Hightower; J.Collins).	2	0	0	0	0	0	0
1	13:33	00-0025637	A.Bradshaw	(13:33) (Shotgun) A.Luck pass short right to A.Bradshaw to IND 27 for 2 yards (D.Hightower; J.Collins).	0	0	2	1	0	0	0
1	13:32	00-0027974	C.Kaepernick	(13:32) (Shotgun) C.Kaepernick pass short left to A.Boldin to SF 40 for 6 yards (D.Rodgers-Cromartie).	6	0	0	0	0	0	0
1	13:32	00-0022084	A.Boldin	(13:32) (Shotgun) C.Kaepernick pass short left to A.Boldin to SF 40 for 6 yards (D.Rodgers-Cromartie).	0	0	6	1	0	0	0
1	13:24	00-0029384	B.Rainey	(13:24) B.Rainey right guard to WAS 12 for 2 yards (B.Meriweather).	0	2	0	0	0	0	0
1	13:23	00-0023436	A.Smith	(13:23) (Shotgun) A.Smith FUMBLES (Aborted) at KC 17, and recovers at KC 14. A.Smith pass short left to P.Supernaw to KC 17 for 3 yards (B.Irvin).	3	0	0	0	0	0	0
1	13:23	00-0028987	P.Supernaw	(13:23) (Shotgun) A.Smith FUMBLES (Aborted) at KC 17, and recovers at KC 14. A.Smith pass short left to P.Supernaw to KC 17 for 3 yards (B.Irvin).	0	0	3	1	0	0	0
1	13:17	00-0026625	B.Hoyer	(13:17) (Shotgun) B.Hoyer pass short left to M.Austin to CLE 42 for 12 yards (A.Bouye).	12	0	0	0	0	0	0
1	13:17	00-0023921	M.Austin	(13:17) (Shotgun) B.Hoyer pass short left to M.Austin to CLE 42 for 12 yards (A.Bouye).	0	0	12	1	0	0	0
1	13:14	00-0029615	L.Miller	(13:14) (Shotgun) L.Miller right guard to MIA 39 for 2 yards (P.Brown).	0	2	0	0	0	0	0
1	13:14	00-0027966	M.Ingram	(13:14) M.Ingram right end to NO 49 for 5 yards (L.Hall).	0	5	0	0	0	0	0
1	13:13	00-0031376	J.McKinnon	(13:13) J.McKinnon left tackle pushed ob at CHI 36 for 23 yards (C.Conte).	0	23	0	0	0	0	0
1	13:04	00-0030496	L.Bell	(13:04) L.Bell left tackle to TEN 32 for 5 yards (K.Wimbley; A.Williamson).	0	5	0	0	0	0	0
1	13:01	00-0031391	T.Mason	(13:01) T.Mason right guard to DEN 38 for 2 yards (S.Williams, S.Johnson).	0	2	0	0	0	0	0
